date,county,state,fips,cases,deaths
2020-03-25,Monongalia,West Virginia,54061.0,18,0.0
2020-03-25,Ohio,West Virginia,54069.0,2,0.0
2020-03-25,Preston,West Virginia,54077.0,2,0.0
2020-03-25,Putnam,West Virginia,54079.0,2,0.0
2020-03-25,Raleigh,West Virginia,54081.0,1,0.0
2020-03-25,Tucker,West Virginia,54093.0,2,0.0
2020-03-25,Wood,West Virginia,54107.0,1,0.0
2020-03-26,Berkeley,West Virginia,54003.0,4,0.0
2020-03-26,Harrison,West Virginia,54033.0,4,0.0
2020-03-26,Jackson,West Virginia,54035.0,5,0.0
2020-03-26,Jefferson,West Virginia,54037.0,4,0.0
2020-03-26,Kanawha,West Virginia,54039.0,15,0.0
2020-03-26,Logan,West Virginia,54045.0,1,0.0
2020-03-26,Marion,West Virginia,54049.0,2,0.0
2020-03-26,Marshall,West Virginia,54051.0,3,0.0
2020-03-26,Mason,West Virginia,54053.0,1,0.0
2020-03-26,Mercer,West Virginia,54055.0,2,0.0
2020-03-26,Monongalia,West Virginia,54061.0,24,0.0
2020-03-26,Ohio,West Virginia,54069.0,1,0.0
2020-03-26,Preston,West Virginia,54077.0,1,0.0
2020-03-26,Putnam,West Virginia,54079.0,2,0.0
2020-03-26,Raleigh,West Virginia,54081.0,2,0.0
2020-03-26,Tucker,West Virginia,54093.0,2,0.0
2020-03-26,Upshur,West Virginia,54097.0,1,0.0
2020-03-26,Wood,West Virginia,54107.0,2,0.0
2020-03-27,Berkeley,West Virginia,54003.0,9,0.0
2020-03-27,Greenbrier,West Virginia,54025.0,1,0.0
2020-03-27,Hancock,West Virginia,54029.0,1,0.0
2020-03-27,Harrison,West Virginia,54033.0,4,0.0
2020-03-27,Jackson,West Virginia,54035.0,6,0.0
2020-03-27,Jefferson,West Virginia,54037.0,4,0.0
2020-03-27,Kanawha,West Virginia,54039.0,17,0.0
2020-03-27,Logan,West Virginia,54045.0,1,0.0
2020-03-27,Marion,West Virginia,54049.0,3,0.0
2020-03-27,Marshall,West Virginia,54051.0,3,0.0
2020-03-27,Mason,West Virginia,54053.0,3,0.0
2020-03-27,Mercer,West Virginia,54055.0,2,0.0
2020-03-27,Monongalia,West Virginia,54061.0,23,0.0
2020-03-27,Ohio,West Virginia,54069.0,6,0.0
2020-03-27,Pleasants,West Virginia,54073.0,1,0.0
2020-03-27,Preston,West Virginia,54077.0,1,0.0
2020-03-27,Putnam,West Virginia,54079.0,3,0.0
2020-03-27,Raleigh,West Virginia,54081.0,3,0.0
2020-03-27,Tucker,West Virginia,54093.0,2,0.0
2020-03-27,Upshur,West Virginia,54097.0,1,0.0
2020-03-27,Wood,West Virginia,54107.0,2,0.0
2020-03-28,Berkeley,West Virginia,54003.0,10,0.0
2020-03-28,Greenbrier,West Virginia,54025.0,2,0.0
2020-03-28,Hancock,West Virginia,54029.0,3,0.0
2020-03-28,Harrison,West Virginia,54033.0,5,0.0
2020-03-28,Jackson,West Virginia,54035.0,7,0.0
2020-03-28,Jefferson,West Virginia,54037.0,4,0.0
2020-03-28,Kanawha,West Virginia,54039.0,19,0.0
2020-03-28,Logan,West Virginia,54045.0,1,0.0
2020-03-28,Marion,West Virginia,54049.0,5,0.0
2020-03-28,Marshall,West Virginia,54051.0,4,0.0
2020-03-28,Mason,West Virginia,54053.0,3,0.0
2020-03-28,Mercer,West Virginia,54055.0,2,0.0
2020-03-28,Monongalia,West Virginia,54061.0,29,0.0
2020-03-28,Ohio,West Virginia,54069.0,6,0.0
2020-03-28,Pleasants,West Virginia,54073.0,1,0.0
2020-03-28,Preston,West Virginia,54077.0,1,0.0
2020-03-28,Putnam,West Virginia,54079.0,3,0.0
2020-03-28,Raleigh,West Virginia,54081.0,3,0.0
2020-03-28,Tucker,West Virginia,54093.0,2,0.0
2020-03-28,Upshur,West Virginia,54097.0,1,0.0
2020-03-28,Wood,West Virginia,54107.0,2,0.0
2020-03-29,Berkeley,West Virginia,54003.0,10,0.0
2020-03-29,Cabell,West Virginia,54011.0,1,0.0
2020-03-29,Greenbrier,West Virginia,54025.0,2,0.0
2020-03-29,Hancock,West Virginia,54029.0,3,0.0
2020-03-29,Harrison,West Virginia,54033.0,7,0.0
2020-03-29,Jackson,West Virginia,54035.0,8,0.0
2020-03-29,Jefferson,West Virginia,54037.0,5,0.0
2020-03-29,Kanawha,West Virginia,54039.0,19,0.0
2020-03-29,Logan,West Virginia,54045.0,1,0.0
2020-03-29,Marion,West Virginia,54049.0,5,1.0
2020-03-29,Marshall,West Virginia,54051.0,4,0.0
2020-03-29,Mason,West Virginia,54053.0,3,0.0
2020-03-29,Mercer,West Virginia,54055.0,2,0.0
2020-03-29,Monongalia,West Virginia,54061.0,30,0.0
2020-03-29,Morgan,West Virginia,54065.0,1,0.0
2020-03-29,Ohio,West Virginia,54069.0,7,0.0
2020-03-29,Pleasants,West Virginia,54073.0,1,0.0
2020-03-29,Preston,West Virginia,54077.0,1,0.0
2020-03-29,Putnam,West Virginia,54079.0,3,0.0
2020-03-29,Raleigh,West Virginia,54081.0,4,0.0
2020-03-29,Tucker,West Virginia,54093.0,2,0.0
2020-03-29,Upshur,West Virginia,54097.0,1,0.0
2020-03-29,Wetzel,West Virginia,54103.0,1,0.0
2020-03-29,Wirt,West Virginia,54105.0,1,0.0
2020-03-29,Wood,West Virginia,54107.0,2,0.0
2020-03-30,Berkeley,West Virginia,54003.0,14,0.0
2020-03-30,Cabell,West Virginia,54011.0,1,0.0
2020-03-30,Greenbrier,West Virginia,54025.0,3,0.0
2020-03-30,Hancock,West Virginia,54029.0,3,0.0
2020-03-30,Harrison,West Virginia,54033.0,10,0.0
2020-03-30,Jackson,West Virginia,54035.0,8,0.0
2020-03-30,Jefferson,West Virginia,54037.0,6,0.0
2020-03-30,Kanawha,West Virginia,54039.0,23,0.0
2020-03-30,Logan,West Virginia,54045.0,2,0.0
2020-03-30,Marion,West Virginia,54049.0,5,1.0
2020-03-30,Marshall,West Virginia,54051.0,4,0.0
2020-03-30,Mason,West Virginia,54053.0,3,0.0
2020-03-30,Mercer,West Virginia,54055.0,2,0.0
2020-03-30,Monongalia,West Virginia,54061.0,31,0.0
2020-03-30,Morgan,West Virginia,54065.0,1,0.0
2020-03-30,Ohio,West Virginia,54069.0,9,0.0
2020-03-30,Pleasants,West Virginia,54073.0,1,0.0
2020-03-30,Preston,West Virginia,54077.0,2,0.0
2020-03-30,Putnam,West Virginia,54079.0,4,0.0
2020-03-30,Raleigh,West Virginia,54081.0,3,0.0
2020-03-30,Randolph,West Virginia,54083.0,1,0.0
2020-03-30,Roane,West Virginia,54087.0,2,0.0
2020-03-30,Tucker,West Virginia,54093.0,2,0.0
2020-03-30,Upshur,West Virginia,54097.0,1,0.0
2020-03-30,Wetzel,West Virginia,54103.0,1,0.0
2020-03-30,Wirt,West Virginia,54105.0,1,0.0
2020-03-30,Wood,West Virginia,54107.0,2,0.0
2020-03-31,Berkeley,West Virginia,54003.0,16,0.0
2020-03-31,Cabell,West Virginia,54011.0,1,0.0
2020-03-31,Greenbrier,West Virginia,54025.0,3,0.0
2020-03-31,Hancock,West Virginia,54029.0,3,0.0
2020-03-31,Hardy,West Virginia,54031.0,1,0.0
2020-03-31,Harrison,West Virginia,54033.0,11,0.0
2020-03-31,Jackson,West Virginia,54035.0,9,0.0
2020-03-31,Jefferson,West Virginia,54037.0,8,0.0
2020-03-31,Kanawha,West Virginia,54039.0,31,0.0
2020-03-31,Logan,West Virginia,54045.0,2,0.0
2020-03-31,Marion,West Virginia,54049.0,5,1.0
2020-03-31,Marshall,West Virginia,54051.0,4,0.0
2020-03-31,Mason,West Virginia,54053.0,3,0.0
2020-03-31,Mercer,West Virginia,54055.0,2,0.0
2020-03-31,Monongalia,West Virginia,54061.0,31,0.0
2020-03-31,Morgan,West Virginia,54065.0,1,0.0
2020-03-31,Ohio,West Virginia,54069.0,10,0.0
2020-03-31,Pleasants,West Virginia,54073.0,1,0.0
2020-03-31,Preston,West Virginia,54077.0,3,0.0
2020-03-31,Putnam,West Virginia,54079.0,4,0.0
2020-03-31,Raleigh,West Virginia,54081.0,3,0.0
2020-03-31,Randolph,West Virginia,54083.0,1,0.0
2020-03-31,Roane,West Virginia,54087.0,2,0.0
2020-03-31,Tucker,West Virginia,54093.0,2,0.0
2020-03-31,Upshur,West Virginia,54097.0,1,0.0
2020-03-31,Wetzel,West Virginia,54103.0,1,0.0
2020-03-31,Wirt,West Virginia,54105.0,1,0.0
2020-03-31,Wood,West Virginia,54107.0,2,0.0
2020-04-01,Barbour,West Virginia,54001.0,1,0.0
2020-04-01,Berkeley,West Virginia,54003.0,21,0.0
2020-04-01,Cabell,West Virginia,54011.0,1,0.0
2020-04-01,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-01,Hancock,West Virginia,54029.0,6,0.0
2020-04-01,Hardy,West Virginia,54031.0,1,0.0
2020-04-01,Harrison,West Virginia,54033.0,14,0.0
2020-04-01,Jackson,West Virginia,54035.0,11,0.0
2020-04-01,Jefferson,West Virginia,54037.0,9,0.0
2020-04-01,Kanawha,West Virginia,54039.0,37,0.0
2020-04-01,Logan,West Virginia,54045.0,3,0.0
2020-04-01,Marion,West Virginia,54049.0,8,1.0
2020-04-01,Marshall,West Virginia,54051.0,4,0.0
2020-04-01,Mason,West Virginia,54053.0,3,0.0
2020-04-01,Mercer,West Virginia,54055.0,2,0.0
2020-04-01,Monongalia,West Virginia,54061.0,32,0.0
2020-04-01,Morgan,West Virginia,54065.0,1,0.0
2020-04-01,Ohio,West Virginia,54069.0,11,0.0
2020-04-01,Pleasants,West Virginia,54073.0,1,0.0
2020-04-01,Preston,West Virginia,54077.0,3,0.0
2020-04-01,Putnam,West Virginia,54079.0,5,0.0
2020-04-01,Raleigh,West Virginia,54081.0,3,0.0
2020-04-01,Randolph,West Virginia,54083.0,1,0.0
2020-04-01,Roane,West Virginia,54087.0,2,0.0
2020-04-01,Tucker,West Virginia,54093.0,2,0.0
2020-04-01,Unknown,West Virginia,,0,1.0
2020-04-01,Upshur,West Virginia,54097.0,1,0.0
2020-04-01,Wetzel,West Virginia,54103.0,2,0.0
2020-04-01,Wirt,West Virginia,54105.0,1,0.0
2020-04-01,Wood,West Virginia,54107.0,2,0.0
2020-04-02,Barbour,West Virginia,54001.0,1,0.0
2020-04-02,Berkeley,West Virginia,54003.0,27,0.0
2020-04-02,Cabell,West Virginia,54011.0,3,0.0
2020-04-02,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-02,Hancock,West Virginia,54029.0,5,0.0
2020-04-02,Hardy,West Virginia,54031.0,2,0.0
2020-04-02,Harrison,West Virginia,54033.0,17,0.0
2020-04-02,Jackson,West Virginia,54035.0,11,1.0
2020-04-02,Jefferson,West Virginia,54037.0,12,0.0
2020-04-02,Kanawha,West Virginia,54039.0,39,0.0
2020-04-02,Logan,West Virginia,54045.0,4,0.0
2020-04-02,Marion,West Virginia,54049.0,10,1.0
2020-04-02,Marshall,West Virginia,54051.0,4,0.0
2020-04-02,Mason,West Virginia,54053.0,3,0.0
2020-04-02,Mercer,West Virginia,54055.0,3,0.0
2020-04-02,Monongalia,West Virginia,54061.0,35,0.0
2020-04-02,Morgan,West Virginia,54065.0,1,0.0
2020-04-02,Ohio,West Virginia,54069.0,10,0.0
2020-04-02,Pendleton,West Virginia,54071.0,1,0.0
2020-04-02,Pleasants,West Virginia,54073.0,1,0.0
2020-04-02,Preston,West Virginia,54077.0,3,0.0
2020-04-02,Putnam,West Virginia,54079.0,5,0.0
2020-04-02,Raleigh,West Virginia,54081.0,3,0.0
2020-04-02,Randolph,West Virginia,54083.0,2,0.0
2020-04-02,Roane,West Virginia,54087.0,2,0.0
2020-04-02,Tucker,West Virginia,54093.0,3,0.0
2020-04-02,Upshur,West Virginia,54097.0,1,0.0
2020-04-02,Wetzel,West Virginia,54103.0,2,0.0
2020-04-02,Wirt,West Virginia,54105.0,1,0.0
2020-04-02,Wood,West Virginia,54107.0,3,0.0
2020-04-03,Barbour,West Virginia,54001.0,1,0.0
2020-04-03,Berkeley,West Virginia,54003.0,37,0.0
2020-04-03,Cabell,West Virginia,54011.0,5,0.0
2020-04-03,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-03,Hancock,West Virginia,54029.0,5,0.0
2020-04-03,Hardy,West Virginia,54031.0,2,0.0
2020-04-03,Harrison,West Virginia,54033.0,17,0.0
2020-04-03,Jackson,West Virginia,54035.0,11,1.0
2020-04-03,Jefferson,West Virginia,54037.0,12,0.0
2020-04-03,Kanawha,West Virginia,54039.0,40,0.0
2020-04-03,Logan,West Virginia,54045.0,4,0.0
2020-04-03,Marion,West Virginia,54049.0,11,1.0
2020-04-03,Marshall,West Virginia,54051.0,4,0.0
2020-04-03,Mason,West Virginia,54053.0,3,0.0
2020-04-03,Mercer,West Virginia,54055.0,3,0.0
2020-04-03,Mineral,West Virginia,54057.0,2,0.0
2020-04-03,Monongalia,West Virginia,54061.0,40,0.0
2020-04-03,Morgan,West Virginia,54065.0,1,0.0
2020-04-03,Ohio,West Virginia,54069.0,11,0.0
2020-04-03,Pendleton,West Virginia,54071.0,1,0.0
2020-04-03,Pleasants,West Virginia,54073.0,1,0.0
2020-04-03,Preston,West Virginia,54077.0,4,0.0
2020-04-03,Putnam,West Virginia,54079.0,5,0.0
2020-04-03,Raleigh,West Virginia,54081.0,3,0.0
2020-04-03,Randolph,West Virginia,54083.0,2,0.0
2020-04-03,Roane,West Virginia,54087.0,2,0.0
2020-04-03,Tucker,West Virginia,54093.0,3,0.0
2020-04-03,Upshur,West Virginia,54097.0,1,0.0
2020-04-03,Wetzel,West Virginia,54103.0,2,0.0
2020-04-03,Wirt,West Virginia,54105.0,1,0.0
2020-04-03,Wood,West Virginia,54107.0,5,0.0
2020-04-04,Barbour,West Virginia,54001.0,2,0.0
2020-04-04,Berkeley,West Virginia,54003.0,49,0.0
2020-04-04,Cabell,West Virginia,54011.0,5,0.0
2020-04-04,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-04,Hancock,West Virginia,54029.0,6,0.0
2020-04-04,Hardy,West Virginia,54031.0,2,0.0
2020-04-04,Harrison,West Virginia,54033.0,19,0.0
2020-04-04,Jackson,West Virginia,54035.0,13,1.0
2020-04-04,Jefferson,West Virginia,54037.0,17,0.0
2020-04-04,Kanawha,West Virginia,54039.0,48,0.0
2020-04-04,Logan,West Virginia,54045.0,5,0.0
2020-04-04,Marion,West Virginia,54049.0,13,1.0
2020-04-04,Marshall,West Virginia,54051.0,4,0.0
2020-04-04,Mason,West Virginia,54053.0,4,0.0
2020-04-04,Mercer,West Virginia,54055.0,3,0.0
2020-04-04,Mineral,West Virginia,54057.0,2,0.0
2020-04-04,Monongalia,West Virginia,54061.0,40,0.0
2020-04-04,Morgan,West Virginia,54065.0,1,0.0
2020-04-04,Ohio,West Virginia,54069.0,11,0.0
2020-04-04,Pendleton,West Virginia,54071.0,1,0.0
2020-04-04,Pleasants,West Virginia,54073.0,1,0.0
2020-04-04,Preston,West Virginia,54077.0,5,0.0
2020-04-04,Putnam,West Virginia,54079.0,5,0.0
2020-04-04,Raleigh,West Virginia,54081.0,4,0.0
2020-04-04,Randolph,West Virginia,54083.0,3,0.0
2020-04-04,Roane,West Virginia,54087.0,2,0.0
2020-04-04,Tucker,West Virginia,54093.0,3,0.0
2020-04-04,Upshur,West Virginia,54097.0,1,0.0
2020-04-04,Wetzel,West Virginia,54103.0,2,0.0
2020-04-04,Wirt,West Virginia,54105.0,1,0.0
2020-04-04,Wood,West Virginia,54107.0,7,0.0
2020-04-05,Barbour,West Virginia,54001.0,3,0.0
2020-04-05,Berkeley,West Virginia,54003.0,54,0.0
2020-04-05,Cabell,West Virginia,54011.0,5,0.0
2020-04-05,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-05,Hancock,West Virginia,54029.0,6,0.0
2020-04-05,Hardy,West Virginia,54031.0,2,0.0
2020-04-05,Harrison,West Virginia,54033.0,24,0.0
2020-04-05,Jackson,West Virginia,54035.0,14,1.0
2020-04-05,Jefferson,West Virginia,54037.0,21,0.0
2020-04-05,Kanawha,West Virginia,54039.0,51,0.0
2020-04-05,Logan,West Virginia,54045.0,5,0.0
2020-04-05,Marion,West Virginia,54049.0,14,1.0
2020-04-05,Marshall,West Virginia,54051.0,5,0.0
2020-04-05,Mason,West Virginia,54053.0,4,0.0
2020-04-05,Mercer,West Virginia,54055.0,3,0.0
2020-04-05,Mineral,West Virginia,54057.0,2,0.0
2020-04-05,Monongalia,West Virginia,54061.0,49,1.0
2020-04-05,Morgan,West Virginia,54065.0,3,0.0
2020-04-05,Ohio,West Virginia,54069.0,18,0.0
2020-04-05,Pendleton,West Virginia,54071.0,1,0.0
2020-04-05,Pleasants,West Virginia,54073.0,1,0.0
2020-04-05,Preston,West Virginia,54077.0,5,0.0
2020-04-05,Putnam,West Virginia,54079.0,6,0.0
2020-04-05,Raleigh,West Virginia,54081.0,4,0.0
2020-04-05,Randolph,West Virginia,54083.0,3,0.0
2020-04-05,Roane,West Virginia,54087.0,2,0.0
2020-04-05,Tucker,West Virginia,54093.0,3,0.0
2020-04-05,Upshur,West Virginia,54097.0,1,0.0
2020-04-05,Wetzel,West Virginia,54103.0,2,0.0
2020-04-05,Wirt,West Virginia,54105.0,1,0.0
2020-04-05,Wood,West Virginia,54107.0,10,0.0
2020-04-06,Barbour,West Virginia,54001.0,4,0.0
2020-04-06,Berkeley,West Virginia,54003.0,54,0.0
2020-04-06,Cabell,West Virginia,54011.0,7,0.0
2020-04-06,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-06,Hancock,West Virginia,54029.0,6,0.0
2020-04-06,Hardy,West Virginia,54031.0,2,0.0
2020-04-06,Harrison,West Virginia,54033.0,25,1.0
2020-04-06,Jackson,West Virginia,54035.0,16,1.0
2020-04-06,Jefferson,West Virginia,54037.0,22,0.0
2020-04-06,Kanawha,West Virginia,54039.0,56,0.0
2020-04-06,Lewis,West Virginia,54041.0,1,0.0
2020-04-06,Logan,West Virginia,54045.0,6,0.0
2020-04-06,Marion,West Virginia,54049.0,17,1.0
2020-04-06,Marshall,West Virginia,54051.0,5,0.0
2020-04-06,Mason,West Virginia,54053.0,4,0.0
2020-04-06,Mercer,West Virginia,54055.0,4,0.0
2020-04-06,Mineral,West Virginia,54057.0,2,0.0
2020-04-06,Monongalia,West Virginia,54061.0,53,1.0
2020-04-06,Morgan,West Virginia,54065.0,3,0.0
2020-04-06,Ohio,West Virginia,54069.0,15,0.0
2020-04-06,Pendleton,West Virginia,54071.0,1,0.0
2020-04-06,Pleasants,West Virginia,54073.0,1,0.0
2020-04-06,Preston,West Virginia,54077.0,4,0.0
2020-04-06,Putnam,West Virginia,54079.0,8,0.0
2020-04-06,Raleigh,West Virginia,54081.0,4,0.0
2020-04-06,Randolph,West Virginia,54083.0,3,0.0
2020-04-06,Roane,West Virginia,54087.0,2,0.0
2020-04-06,Taylor,West Virginia,54091.0,1,0.0
2020-04-06,Tucker,West Virginia,54093.0,3,0.0
2020-04-06,Upshur,West Virginia,54097.0,1,0.0
2020-04-06,Wetzel,West Virginia,54103.0,2,0.0
2020-04-06,Wirt,West Virginia,54105.0,1,0.0
2020-04-06,Wood,West Virginia,54107.0,11,0.0
2020-04-07,Barbour,West Virginia,54001.0,4,0.0
2020-04-07,Berkeley,West Virginia,54003.0,57,0.0
2020-04-07,Brooke,West Virginia,54009.0,1,0.0
2020-04-07,Cabell,West Virginia,54011.0,11,0.0
2020-04-07,Fayette,West Virginia,54019.0,1,0.0
2020-04-07,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-07,Hancock,West Virginia,54029.0,7,0.0
2020-04-07,Hardy,West Virginia,54031.0,2,0.0
2020-04-07,Harrison,West Virginia,54033.0,25,1.0
2020-04-07,Jackson,West Virginia,54035.0,19,1.0
2020-04-07,Jefferson,West Virginia,54037.0,31,0.0
2020-04-07,Kanawha,West Virginia,54039.0,61,0.0
2020-04-07,Lewis,West Virginia,54041.0,1,0.0
2020-04-07,Logan,West Virginia,54045.0,7,0.0
2020-04-07,Marion,West Virginia,54049.0,25,1.0
2020-04-07,Marshall,West Virginia,54051.0,5,0.0
2020-04-07,Mason,West Virginia,54053.0,6,0.0
2020-04-07,McDowell,West Virginia,54047.0,2,0.0
2020-04-07,Mercer,West Virginia,54055.0,5,0.0
2020-04-07,Mineral,West Virginia,54057.0,3,0.0
2020-04-07,Monongalia,West Virginia,54061.0,60,1.0
2020-04-07,Morgan,West Virginia,54065.0,4,0.0
2020-04-07,Nicholas,West Virginia,54067.0,2,0.0
2020-04-07,Ohio,West Virginia,54069.0,19,0.0
2020-04-07,Pendleton,West Virginia,54071.0,1,0.0
2020-04-07,Pleasants,West Virginia,54073.0,1,0.0
2020-04-07,Preston,West Virginia,54077.0,6,0.0
2020-04-07,Putnam,West Virginia,54079.0,10,0.0
2020-04-07,Raleigh,West Virginia,54081.0,4,0.0
2020-04-07,Randolph,West Virginia,54083.0,3,0.0
2020-04-07,Roane,West Virginia,54087.0,2,0.0
2020-04-07,Taylor,West Virginia,54091.0,3,0.0
2020-04-07,Tucker,West Virginia,54093.0,3,0.0
2020-04-07,Tyler,West Virginia,54095.0,1,0.0
2020-04-07,Upshur,West Virginia,54097.0,1,0.0
2020-04-07,Wetzel,West Virginia,54103.0,2,0.0
2020-04-07,Wirt,West Virginia,54105.0,1,0.0
2020-04-07,Wood,West Virginia,54107.0,13,0.0
2020-04-07,Wyoming,West Virginia,54109.0,1,0.0
2020-04-08,Barbour,West Virginia,54001.0,4,0.0
2020-04-08,Berkeley,West Virginia,54003.0,73,0.0
2020-04-08,Boone,West Virginia,54005.0,1,0.0
2020-04-08,Braxton,West Virginia,54007.0,1,0.0
2020-04-08,Brooke,West Virginia,54009.0,1,0.0
2020-04-08,Cabell,West Virginia,54011.0,13,0.0
2020-04-08,Fayette,West Virginia,54019.0,1,0.0
2020-04-08,Greenbrier,West Virginia,54025.0,3,0.0
2020-04-08,Hampshire,West Virginia,54027.0,2,0.0
2020-04-08,Hancock,West Virginia,54029.0,7,0.0
2020-04-08,Hardy,West Virginia,54031.0,2,0.0
2020-04-08,Harrison,West Virginia,54033.0,29,1.0
2020-04-08,Jackson,West Virginia,54035.0,19,1.0
2020-04-08,Jefferson,West Virginia,54037.0,40,0.0
2020-04-08,Kanawha,West Virginia,54039.0,70,0.0
2020-04-08,Lewis,West Virginia,54041.0,1,0.0
2020-04-08,Logan,West Virginia,54045.0,8,0.0
2020-04-08,Marion,West Virginia,54049.0,29,1.0
2020-04-08,Marshall,West Virginia,54051.0,5,0.0
2020-04-08,Mason,West Virginia,54053.0,6,0.0
2020-04-08,McDowell,West Virginia,54047.0,3,0.0
2020-04-08,Mercer,West Virginia,54055.0,6,0.0
2020-04-08,Mineral,West Virginia,54057.0,3,0.0
2020-04-08,Monongalia,West Virginia,54061.0,73,1.0
2020-04-08,Morgan,West Virginia,54065.0,4,0.0
2020-04-08,Nicholas,West Virginia,54067.0,2,0.0
2020-04-08,Ohio,West Virginia,54069.0,19,0.0
2020-04-08,Pendleton,West Virginia,54071.0,1,0.0
2020-04-08,Pleasants,West Virginia,54073.0,1,0.0
2020-04-08,Preston,West Virginia,54077.0,6,0.0
2020-04-08,Putnam,West Virginia,54079.0,10,0.0
2020-04-08,Raleigh,West Virginia,54081.0,5,0.0
2020-04-08,Randolph,West Virginia,54083.0,3,0.0
2020-04-08,Roane,West Virginia,54087.0,2,0.0
2020-04-08,Taylor,West Virginia,54091.0,5,0.0
2020-04-08,Tucker,West Virginia,54093.0,3,0.0
2020-04-08,Tyler,West Virginia,54095.0,1,0.0
2020-04-08,Upshur,West Virginia,54097.0,2,0.0
2020-04-08,Wetzel,West Virginia,54103.0,3,0.0
2020-04-08,Wirt,West Virginia,54105.0,1,0.0
2020-04-08,Wood,West Virginia,54107.0,14,0.0
2020-04-08,Wyoming,West Virginia,54109.0,1,0.0
2020-04-09,Barbour,West Virginia,54001.0,5,0.0
2020-04-09,Berkeley,West Virginia,54003.0,82,0.0
2020-04-09,Boone,West Virginia,54005.0,1,0.0
2020-04-09,Braxton,West Virginia,54007.0,1,0.0
2020-04-09,Brooke,West Virginia,54009.0,2,0.0
2020-04-09,Cabell,West Virginia,54011.0,17,0.0
2020-04-09,Fayette,West Virginia,54019.0,1,0.0
