date,county,state,fips,cases,deaths
2020-11-04,Unknown,Massachusetts,,4735,6.0
2020-11-04,Worcester,Massachusetts,25027.0,17348,1183.0
2020-11-05,Barnstable,Massachusetts,25001.0,2089,186.0
2020-11-05,Berkshire,Massachusetts,25003.0,818,52.0
2020-11-05,Bristol,Massachusetts,25005.0,13440,771.0
2020-11-05,Dukes,Massachusetts,25007.0,97,0.0
2020-11-05,Essex,Massachusetts,25009.0,25365,1362.0
2020-11-05,Franklin,Massachusetts,25011.0,495,74.0
2020-11-05,Hampden,Massachusetts,25013.0,10812,830.0
2020-11-05,Hampshire,Massachusetts,25015.0,1580,157.0
2020-11-05,Middlesex,Massachusetts,25017.0,33774,2305.0
2020-11-05,Nantucket,Massachusetts,25019.0,186,1.0
2020-11-05,Norfolk,Massachusetts,25021.0,12394,1118.0
2020-11-05,Plymouth,Massachusetts,25023.0,11929,848.0
2020-11-05,Suffolk,Massachusetts,25025.0,29726,1189.0
2020-11-05,Unknown,Massachusetts,,4804,7.0
2020-11-05,Worcester,Massachusetts,25027.0,17652,1185.0
2020-11-06,Barnstable,Massachusetts,25001.0,2111,186.0
2020-11-06,Berkshire,Massachusetts,25003.0,829,52.0
2020-11-06,Bristol,Massachusetts,25005.0,13657,771.0
2020-11-06,Dukes,Massachusetts,25007.0,98,0.0
2020-11-06,Essex,Massachusetts,25009.0,25741,1364.0
2020-11-06,Franklin,Massachusetts,25011.0,500,74.0
2020-11-06,Hampden,Massachusetts,25013.0,11007,834.0
2020-11-06,Hampshire,Massachusetts,25015.0,1604,158.0
2020-11-06,Middlesex,Massachusetts,25017.0,34142,2310.0
2020-11-06,Nantucket,Massachusetts,25019.0,191,2.0
2020-11-06,Norfolk,Massachusetts,25021.0,12538,1121.0
2020-11-06,Plymouth,Massachusetts,25023.0,12022,848.0
2020-11-06,Suffolk,Massachusetts,25025.0,30062,1191.0
2020-11-06,Unknown,Massachusetts,,4899,23.0
2020-11-06,Worcester,Massachusetts,25027.0,17873,1189.0
2020-11-07,Barnstable,Massachusetts,25001.0,2123,186.0
2020-11-07,Berkshire,Massachusetts,25003.0,838,52.0
2020-11-07,Bristol,Massachusetts,25005.0,13876,773.0
2020-11-07,Dukes,Massachusetts,25007.0,112,0.0
2020-11-07,Essex,Massachusetts,25009.0,26137,1366.0
2020-11-07,Franklin,Massachusetts,25011.0,504,74.0
2020-11-07,Hampden,Massachusetts,25013.0,11188,836.0
2020-11-07,Hampshire,Massachusetts,25015.0,1638,158.0
2020-11-07,Middlesex,Massachusetts,25017.0,34586,2314.0
2020-11-07,Nantucket,Massachusetts,25019.0,194,2.0
2020-11-07,Norfolk,Massachusetts,25021.0,12697,1125.0
2020-11-07,Plymouth,Massachusetts,25023.0,12131,850.0
2020-11-07,Suffolk,Massachusetts,25025.0,30359,1193.0
2020-11-07,Unknown,Massachusetts,,5022,23.0
2020-11-07,Worcester,Massachusetts,25027.0,18171,1194.0
2020-11-08,Barnstable,Massachusetts,25001.0,2139,186.0
2020-11-08,Berkshire,Massachusetts,25003.0,845,52.0
2020-11-08,Bristol,Massachusetts,25005.0,14065,774.0
2020-11-08,Dukes,Massachusetts,25007.0,119,0.0
2020-11-08,Essex,Massachusetts,25009.0,26490,1369.0
2020-11-08,Franklin,Massachusetts,25011.0,507,74.0
2020-11-08,Hampden,Massachusetts,25013.0,11356,838.0
2020-11-08,Hampshire,Massachusetts,25015.0,1659,158.0
2020-11-08,Middlesex,Massachusetts,25017.0,34979,2319.0
2020-11-08,Nantucket,Massachusetts,25019.0,202,2.0
2020-11-08,Norfolk,Massachusetts,25021.0,12795,1127.0
2020-11-08,Plymouth,Massachusetts,25023.0,12195,851.0
2020-11-08,Suffolk,Massachusetts,25025.0,30677,1198.0
2020-11-08,Unknown,Massachusetts,,5037,23.0
2020-11-08,Worcester,Massachusetts,25027.0,18334,1195.0
2020-11-09,Barnstable,Massachusetts,25001.0,2150,186.0
2020-11-09,Berkshire,Massachusetts,25003.0,861,52.0
2020-11-09,Bristol,Massachusetts,25005.0,14171,777.0
2020-11-09,Dukes,Massachusetts,25007.0,122,0.0
2020-11-09,Essex,Massachusetts,25009.0,26621,1372.0
2020-11-09,Franklin,Massachusetts,25011.0,513,74.0
2020-11-09,Hampden,Massachusetts,25013.0,11560,839.0
2020-11-09,Hampshire,Massachusetts,25015.0,1674,158.0
2020-11-09,Middlesex,Massachusetts,25017.0,35177,2322.0
2020-11-09,Nantucket,Massachusetts,25019.0,202,2.0
2020-11-09,Norfolk,Massachusetts,25021.0,12885,1127.0
2020-11-09,Plymouth,Massachusetts,25023.0,12258,851.0
2020-11-09,Suffolk,Massachusetts,25025.0,30857,1201.0
2020-11-09,Unknown,Massachusetts,,5202,23.0
2020-11-09,Worcester,Massachusetts,25027.0,18474,1196.0
2020-11-10,Barnstable,Massachusetts,25001.0,2180,186.0
2020-11-10,Berkshire,Massachusetts,25003.0,903,52.0
2020-11-10,Bristol,Massachusetts,25005.0,14463,780.0
2020-11-10,Dukes,Massachusetts,25007.0,125,0.0
2020-11-10,Essex,Massachusetts,25009.0,26889,1374.0
2020-11-10,Franklin,Massachusetts,25011.0,517,74.0
2020-11-10,Hampden,Massachusetts,25013.0,11727,842.0
2020-11-10,Hampshire,Massachusetts,25015.0,1693,158.0
2020-11-10,Middlesex,Massachusetts,25017.0,35516,2325.0
2020-11-10,Nantucket,Massachusetts,25019.0,212,2.0
2020-11-10,Norfolk,Massachusetts,25021.0,13055,1130.0
2020-11-10,Plymouth,Massachusetts,25023.0,12372,855.0
2020-11-10,Suffolk,Massachusetts,25025.0,31158,1201.0
2020-11-10,Unknown,Massachusetts,,5327,23.0
2020-11-10,Worcester,Massachusetts,25027.0,18744,1199.0
2020-11-11,Barnstable,Massachusetts,25001.0,2202,186.0
2020-11-11,Berkshire,Massachusetts,25003.0,953,52.0
2020-11-11,Bristol,Massachusetts,25005.0,14827,784.0
2020-11-11,Dukes,Massachusetts,25007.0,141,0.0
2020-11-11,Essex,Massachusetts,25009.0,27231,1382.0
2020-11-11,Franklin,Massachusetts,25011.0,521,74.0
2020-11-11,Hampden,Massachusetts,25013.0,11963,842.0
2020-11-11,Hampshire,Massachusetts,25015.0,1730,158.0
2020-11-11,Middlesex,Massachusetts,25017.0,36023,2333.0
2020-11-11,Nantucket,Massachusetts,25019.0,218,2.0
2020-11-11,Norfolk,Massachusetts,25021.0,13199,1136.0
2020-11-11,Plymouth,Massachusetts,25023.0,12492,862.0
2020-11-11,Suffolk,Massachusetts,25025.0,31454,1201.0
2020-11-11,Unknown,Massachusetts,,5492,6.0
2020-11-11,Worcester,Massachusetts,25027.0,19095,1204.0
2020-11-12,Barnstable,Massachusetts,25001.0,2210,186.0
2020-11-12,Berkshire,Massachusetts,25003.0,982,52.0
2020-11-12,Bristol,Massachusetts,25005.0,15073,785.0
2020-11-12,Dukes,Massachusetts,25007.0,154,0.0
2020-11-12,Essex,Massachusetts,25009.0,27678,1384.0
2020-11-12,Franklin,Massachusetts,25011.0,528,74.0
2020-11-12,Hampden,Massachusetts,25013.0,12149,844.0
2020-11-12,Hampshire,Massachusetts,25015.0,1761,158.0
2020-11-12,Middlesex,Massachusetts,25017.0,36551,2341.0
2020-11-12,Nantucket,Massachusetts,25019.0,221,2.0
2020-11-12,Norfolk,Massachusetts,25021.0,13351,1137.0
2020-11-12,Plymouth,Massachusetts,25023.0,12616,862.0
2020-11-12,Suffolk,Massachusetts,25025.0,31791,1203.0
2020-11-12,Unknown,Massachusetts,,5656,6.0
2020-11-12,Worcester,Massachusetts,25027.0,19468,1208.0
2020-11-13,Barnstable,Massachusetts,25001.0,2243,186.0
2020-11-13,Berkshire,Massachusetts,25003.0,1001,52.0
2020-11-13,Bristol,Massachusetts,25005.0,15394,789.0
2020-11-13,Dukes,Massachusetts,25007.0,159,0.0
2020-11-13,Essex,Massachusetts,25009.0,28045,1387.0
2020-11-13,Franklin,Massachusetts,25011.0,536,75.0
2020-11-13,Hampden,Massachusetts,25013.0,12462,845.0
2020-11-13,Hampshire,Massachusetts,25015.0,1815,159.0
2020-11-13,Middlesex,Massachusetts,25017.0,37113,2347.0
2020-11-13,Nantucket,Massachusetts,25019.0,230,2.0
2020-11-13,Norfolk,Massachusetts,25021.0,13523,1139.0
2020-11-13,Plymouth,Massachusetts,25023.0,12703,863.0
2020-11-13,Suffolk,Massachusetts,25025.0,32188,1204.0
2020-11-13,Unknown,Massachusetts,,5902,6.0
2020-11-13,Worcester,Massachusetts,25027.0,19781,1211.0
2020-11-14,Barnstable,Massachusetts,25001.0,2266,187.0
2020-11-14,Berkshire,Massachusetts,25003.0,1021,52.0
2020-11-14,Bristol,Massachusetts,25005.0,15723,792.0
2020-11-14,Dukes,Massachusetts,25007.0,166,0.0
2020-11-14,Essex,Massachusetts,25009.0,28583,1390.0
2020-11-14,Franklin,Massachusetts,25011.0,545,75.0
2020-11-14,Hampden,Massachusetts,25013.0,12732,849.0
2020-11-14,Hampshire,Massachusetts,25015.0,1850,160.0
2020-11-14,Middlesex,Massachusetts,25017.0,37652,2351.0
2020-11-14,Nantucket,Massachusetts,25019.0,242,2.0
2020-11-14,Norfolk,Massachusetts,25021.0,13668,1147.0
2020-11-14,Plymouth,Massachusetts,25023.0,12827,865.0
2020-11-14,Suffolk,Massachusetts,25025.0,32561,1205.0
2020-11-14,Unknown,Massachusetts,,6140,6.0
2020-11-14,Worcester,Massachusetts,25027.0,20166,1212.0
2020-11-15,Barnstable,Massachusetts,25001.0,2287,188.0
2020-11-15,Berkshire,Massachusetts,25003.0,1027,52.0
2020-11-15,Bristol,Massachusetts,25005.0,15919,799.0
2020-11-15,Dukes,Massachusetts,25007.0,176,0.0
2020-11-15,Essex,Massachusetts,25009.0,28965,1392.0
2020-11-15,Franklin,Massachusetts,25011.0,550,75.0
2020-11-15,Hampden,Massachusetts,25013.0,12923,855.0
2020-11-15,Hampshire,Massachusetts,25015.0,1874,160.0
2020-11-15,Middlesex,Massachusetts,25017.0,38246,2355.0
2020-11-15,Nantucket,Massachusetts,25019.0,250,2.0
2020-11-15,Norfolk,Massachusetts,25021.0,13802,1149.0
2020-11-15,Plymouth,Massachusetts,25023.0,12900,869.0
2020-11-15,Suffolk,Massachusetts,25025.0,32792,1208.0
2020-11-15,Unknown,Massachusetts,,6189,7.0
2020-11-15,Worcester,Massachusetts,25027.0,20375,1218.0
2020-11-16,Barnstable,Massachusetts,25001.0,2305,188.0
2020-11-16,Berkshire,Massachusetts,25003.0,1072,52.0
2020-11-16,Bristol,Massachusetts,25005.0,16146,805.0
2020-11-16,Dukes,Massachusetts,25007.0,181,0.0
2020-11-16,Essex,Massachusetts,25009.0,29209,1392.0
2020-11-16,Franklin,Massachusetts,25011.0,554,75.0
2020-11-16,Hampden,Massachusetts,25013.0,13101,856.0
2020-11-16,Hampshire,Massachusetts,25015.0,1895,160.0
2020-11-16,Middlesex,Massachusetts,25017.0,38643,2356.0
2020-11-16,Nantucket,Massachusetts,25019.0,252,2.0
2020-11-16,Norfolk,Massachusetts,25021.0,13917,1149.0
2020-11-16,Plymouth,Massachusetts,25023.0,13031,870.0
2020-11-16,Suffolk,Massachusetts,25025.0,33106,1209.0
2020-11-16,Unknown,Massachusetts,,6397,7.0
2020-11-16,Worcester,Massachusetts,25027.0,20630,1219.0
2020-11-17,Barnstable,Massachusetts,25001.0,2374,188.0
2020-11-17,Berkshire,Massachusetts,25003.0,1101,52.0
2020-11-17,Bristol,Massachusetts,25005.0,16397,807.0
2020-11-17,Dukes,Massachusetts,25007.0,194,0.0
2020-11-17,Essex,Massachusetts,25009.0,29558,1395.0
2020-11-17,Franklin,Massachusetts,25011.0,555,75.0
2020-11-17,Hampden,Massachusetts,25013.0,13318,859.0
2020-11-17,Hampshire,Massachusetts,25015.0,1918,160.0
2020-11-17,Middlesex,Massachusetts,25017.0,39117,2360.0
2020-11-17,Nantucket,Massachusetts,25019.0,252,2.0
2020-11-17,Norfolk,Massachusetts,25021.0,14064,1151.0
2020-11-17,Plymouth,Massachusetts,25023.0,13146,874.0
2020-11-17,Suffolk,Massachusetts,25025.0,33366,1210.0
2020-11-17,Unknown,Massachusetts,,6693,7.0
2020-11-17,Worcester,Massachusetts,25027.0,20911,1220.0
2020-11-18,Barnstable,Massachusetts,25001.0,2426,190.0
2020-11-18,Berkshire,Massachusetts,25003.0,1151,52.0
2020-11-18,Bristol,Massachusetts,25005.0,16791,815.0
2020-11-18,Dukes,Massachusetts,25007.0,203,0.0
2020-11-18,Essex,Massachusetts,25009.0,29983,1403.0
2020-11-18,Franklin,Massachusetts,25011.0,562,75.0
2020-11-18,Hampden,Massachusetts,25013.0,13557,866.0
2020-11-18,Hampshire,Massachusetts,25015.0,1979,160.0
2020-11-18,Middlesex,Massachusetts,25017.0,39666,2366.0
2020-11-18,Nantucket,Massachusetts,25019.0,262,2.0
2020-11-18,Norfolk,Massachusetts,25021.0,14223,1153.0
2020-11-18,Plymouth,Massachusetts,25023.0,13260,878.0
2020-11-18,Suffolk,Massachusetts,25025.0,33695,1215.0
2020-11-18,Unknown,Massachusetts,,6870,7.0
2020-11-18,Worcester,Massachusetts,25027.0,21240,1225.0
2020-11-19,Barnstable,Massachusetts,25001.0,2456,190.0
2020-11-19,Berkshire,Massachusetts,25003.0,1182,52.0
2020-11-19,Bristol,Massachusetts,25005.0,17128,821.0
2020-11-19,Dukes,Massachusetts,25007.0,213,0.0
2020-11-19,Essex,Massachusetts,25009.0,30381,1407.0
2020-11-19,Franklin,Massachusetts,25011.0,565,75.0
2020-11-19,Hampden,Massachusetts,25013.0,13701,873.0
2020-11-19,Hampshire,Massachusetts,25015.0,2010,160.0
2020-11-19,Middlesex,Massachusetts,25017.0,40230,2367.0
2020-11-19,Nantucket,Massachusetts,25019.0,262,2.0
2020-11-19,Norfolk,Massachusetts,25021.0,14380,1155.0
2020-11-19,Plymouth,Massachusetts,25023.0,13386,880.0
2020-11-19,Suffolk,Massachusetts,25025.0,33994,1218.0
2020-11-19,Unknown,Massachusetts,,7030,7.0
2020-11-19,Worcester,Massachusetts,25027.0,21632,1228.0
2020-11-20,Barnstable,Massachusetts,25001.0,2488,190.0
2020-11-20,Berkshire,Massachusetts,25003.0,1201,52.0
2020-11-20,Bristol,Massachusetts,25005.0,17337,825.0
2020-11-20,Dukes,Massachusetts,25007.0,224,0.0
2020-11-20,Essex,Massachusetts,25009.0,30674,1414.0
2020-11-20,Franklin,Massachusetts,25011.0,571,75.0
2020-11-20,Hampden,Massachusetts,25013.0,13929,876.0
2020-11-20,Hampshire,Massachusetts,25015.0,2037,160.0
2020-11-20,Middlesex,Massachusetts,25017.0,40680,2374.0
2020-11-20,Nantucket,Massachusetts,25019.0,262,2.0
2020-11-20,Norfolk,Massachusetts,25021.0,14569,1155.0
2020-11-20,Plymouth,Massachusetts,25023.0,13505,882.0
2020-11-20,Suffolk,Massachusetts,25025.0,34270,1224.0
2020-11-20,Unknown,Massachusetts,,7164,7.0
2020-11-20,Worcester,Massachusetts,25027.0,22038,1233.0
2020-11-21,Barnstable,Massachusetts,25001.0,2626,190.0
2020-11-21,Berkshire,Massachusetts,25003.0,1245,52.0
2020-11-21,Bristol,Massachusetts,25005.0,17718,827.0
2020-11-21,Dukes,Massachusetts,25007.0,229,0.0
2020-11-21,Essex,Massachusetts,25009.0,31122,1418.0
2020-11-21,Franklin,Massachusetts,25011.0,579,75.0
2020-11-21,Hampden,Massachusetts,25013.0,14167,880.0
2020-11-21,Hampshire,Massachusetts,25015.0,2074,160.0
2020-11-21,Middlesex,Massachusetts,25017.0,41384,2379.0
2020-11-21,Nantucket,Massachusetts,25019.0,267,2.0
2020-11-21,Norfolk,Massachusetts,25021.0,14766,1157.0
2020-11-21,Plymouth,Massachusetts,25023.0,13617,882.0
2020-11-21,Suffolk,Massachusetts,25025.0,34584,1224.0
2020-11-21,Unknown,Massachusetts,,7362,7.0
2020-11-21,Worcester,Massachusetts,25027.0,22415,1235.0
2020-11-22,Barnstable,Massachusetts,25001.0,2660,190.0
2020-11-22,Berkshire,Massachusetts,25003.0,1260,52.0
2020-11-22,Bristol,Massachusetts,25005.0,18018,828.0
2020-11-22,Dukes,Massachusetts,25007.0,235,0.0
2020-11-22,Essex,Massachusetts,25009.0,31725,1424.0
2020-11-22,Franklin,Massachusetts,25011.0,588,75.0
2020-11-22,Hampden,Massachusetts,25013.0,14404,883.0
2020-11-22,Hampshire,Massachusetts,25015.0,2105,161.0
2020-11-22,Middlesex,Massachusetts,25017.0,42019,2385.0
2020-11-22,Nantucket,Massachusetts,25019.0,273,2.0
2020-11-22,Norfolk,Massachusetts,25021.0,14911,1160.0
2020-11-22,Plymouth,Massachusetts,25023.0,13746,883.0
2020-11-22,Suffolk,Massachusetts,25025.0,34870,1225.0
2020-11-22,Unknown,Massachusetts,,7366,7.0
2020-11-22,Worcester,Massachusetts,25027.0,22670,1237.0
2020-11-23,Barnstable,Massachusetts,25001.0,2691,190.0
2020-11-23,Berkshire,Massachusetts,25003.0,1277,52.0
2020-11-23,Bristol,Massachusetts,25005.0,18227,830.0
2020-11-23,Dukes,Massachusetts,25007.0,245,0.0
2020-11-23,Essex,Massachusetts,25009.0,32012,1424.0
2020-11-23,Franklin,Massachusetts,25011.0,592,75.0
2020-11-23,Hampden,Massachusetts,25013.0,14582,884.0
2020-11-23,Hampshire,Massachusetts,25015.0,2119,161.0
2020-11-23,Middlesex,Massachusetts,25017.0,42437,2391.0
2020-11-23,Nantucket,Massachusetts,25019.0,274,2.0
2020-11-23,Norfolk,Massachusetts,25021.0,15006,1164.0
2020-11-23,Plymouth,Massachusetts,25023.0,13832,885.0
2020-11-23,Suffolk,Massachusetts,25025.0,35124,1227.0
2020-11-23,Unknown,Massachusetts,,7340,7.0
2020-11-23,Worcester,Massachusetts,25027.0,22865,1239.0
2020-11-24,Barnstable,Massachusetts,25001.0,2761,190.0
2020-11-24,Berkshire,Massachusetts,25003.0,1359,52.0
2020-11-24,Bristol,Massachusetts,25005.0,18411,834.0
2020-11-24,Dukes,Massachusetts,25007.0,249,0.0
2020-11-24,Essex,Massachusetts,25009.0,32308,1429.0
2020-11-24,Franklin,Massachusetts,25011.0,599,75.0
2020-11-24,Hampden,Massachusetts,25013.0,14871,885.0
2020-11-24,Hampshire,Massachusetts,25015.0,2150,161.0
2020-11-24,Middlesex,Massachusetts,25017.0,42863,2394.0
2020-11-24,Nantucket,Massachusetts,25019.0,275,2.0
2020-11-24,Norfolk,Massachusetts,25021.0,15194,1165.0
2020-11-24,Plymouth,Massachusetts,25023.0,13948,885.0
2020-11-24,Suffolk,Massachusetts,25025.0,35362,1228.0
2020-11-24,Unknown,Massachusetts,,7705,7.0
2020-11-24,Worcester,Massachusetts,25027.0,23144,1244.0
2020-11-25,Barnstable,Massachusetts,25001.0,2829,191.0
2020-11-25,Berkshire,Massachusetts,25003.0,1423,53.0
2020-11-25,Bristol,Massachusetts,25005.0,18752,841.0
2020-11-25,Dukes,Massachusetts,25007.0,253,0.0
2020-11-25,Essex,Massachusetts,25009.0,32897,1436.0
2020-11-25,Franklin,Massachusetts,25011.0,605,76.0
2020-11-25,Hampden,Massachusetts,25013.0,15169,892.0
2020-11-25,Hampshire,Massachusetts,25015.0,2185,161.0
2020-11-25,Middlesex,Massachusetts,25017.0,43538,2401.0
2020-11-25,Nantucket,Massachusetts,25019.0,275,2.0
2020-11-25,Norfolk,Massachusetts,25021.0,15391,1170.0
2020-11-25,Plymouth,Massachusetts,25023.0,14083,888.0
2020-11-25,Suffolk,Massachusetts,25025.0,35687,1231.0
2020-11-25,Unknown,Massachusetts,,7899,6.0
2020-11-25,Worcester,Massachusetts,25027.0,23608,1256.0
2020-11-26,Barnstable,Massachusetts,25001.0,2829,191.0
2020-11-26,Berkshire,Massachusetts,25003.0,1423,53.0
2020-11-26,Bristol,Massachusetts,25005.0,18752,841.0
2020-11-26,Dukes,Massachusetts,25007.0,253,0.0
2020-11-26,Essex,Massachusetts,25009.0,32897,1436.0
2020-11-26,Franklin,Massachusetts,25011.0,605,76.0
2020-11-26,Hampden,Massachusetts,25013.0,15169,892.0
2020-11-26,Hampshire,Massachusetts,25015.0,2185,161.0
2020-11-26,Middlesex,Massachusetts,25017.0,43538,2401.0
2020-11-26,Nantucket,Massachusetts,25019.0,275,2.0
2020-11-26,Norfolk,Massachusetts,25021.0,15391,1170.0
2020-11-26,Plymouth,Massachusetts,25023.0,14083,888.0
2020-11-26,Suffolk,Massachusetts,25025.0,35687,1231.0
2020-11-26,Unknown,Massachusetts,,7899,6.0
2020-11-26,Worcester,Massachusetts,25027.0,23608,1256.0
2020-11-27,Barnstable,Massachusetts,25001.0,2900,191.0
2020-11-27,Berkshire,Massachusetts,25003.0,1466,54.0
2020-11-27,Bristol,Massachusetts,25005.0,19253,843.0
2020-11-27,Dukes,Massachusetts,25007.0,267,0.0
2020-11-27,Essex,Massachusetts,25009.0,33663,1440.0
2020-11-27,Franklin,Massachusetts,25011.0,619,76.0
2020-11-27,Hampden,Massachusetts,25013.0,15490,897.0
2020-11-27,Hampshire,Massachusetts,25015.0,2231,161.0
2020-11-27,Middlesex,Massachusetts,25017.0,44577,2406.0
2020-11-27,Nantucket,Massachusetts,25019.0,283,2.0
2020-11-27,Norfolk,Massachusetts,25021.0,15693,1172.0
2020-11-27,Plymouth,Massachusetts,25023.0,14369,892.0
2020-11-27,Suffolk,Massachusetts,25025.0,36276,1234.0
2020-11-27,Unknown,Massachusetts,,8110,6.0
2020-11-27,Worcester,Massachusetts,25027.0,24055,1261.0
2020-11-28,Barnstable,Massachusetts,25001.0,2977,192.0
2020-11-28,Berkshire,Massachusetts,25003.0,1531,55.0
2020-11-28,Bristol,Massachusetts,25005.0,19551,846.0
2020-11-28,Dukes,Massachusetts,25007.0,268,0.0
2020-11-28,Essex,Massachusetts,25009.0,34124,1447.0
2020-11-28,Franklin,Massachusetts,25011.0,630,76.0
2020-11-28,Hampden,Massachusetts,25013.0,15775,907.0
2020-11-28,Hampshire,Massachusetts,25015.0,2269,161.0
2020-11-28,Middlesex,Massachusetts,25017.0,45363,2409.0
2020-11-28,Nantucket,Massachusetts,25019.0,293,2.0
2020-11-28,Norfolk,Massachusetts,25021.0,15833,1176.0
2020-11-28,Plymouth,Massachusetts,25023.0,14495,892.0
2020-11-28,Suffolk,Massachusetts,25025.0,36516,1239.0
2020-11-28,Unknown,Massachusetts,,8440,6.0
2020-11-28,Worcester,Massachusetts,25027.0,24404,1268.0
2020-11-29,Barnstable,Massachusetts,25001.0,3020,192.0
2020-11-29,Berkshire,Massachusetts,25003.0,1600,61.0
2020-11-29,Bristol,Massachusetts,25005.0,19721,853.0
2020-11-29,Dukes,Massachusetts,25007.0,270,0.0
2020-11-29,Essex,Massachusetts,25009.0,34607,1452.0
2020-11-29,Franklin,Massachusetts,25011.0,639,76.0
2020-11-29,Hampden,Massachusetts,25013.0,15985,910.0
2020-11-29,Hampshire,Massachusetts,25015.0,2304,162.0
2020-11-29,Middlesex,Massachusetts,25017.0,45972,2418.0
2020-11-29,Nantucket,Massachusetts,25019.0,300,2.0
2020-11-29,Norfolk,Massachusetts,25021.0,16047,1178.0
2020-11-29,Plymouth,Massachusetts,25023.0,14588,892.0
2020-11-29,Suffolk,Massachusetts,25025.0,36836,1246.0
2020-11-29,Unknown,Massachusetts,,8449,6.0
2020-11-29,Worcester,Massachusetts,25027.0,24626,1274.0
2020-11-30,Barnstable,Massachusetts,25001.0,3047,192.0
2020-11-30,Berkshire,Massachusetts,25003.0,1602,63.0
2020-11-30,Bristol,Massachusetts,25005.0,19804,856.0
2020-11-30,Dukes,Massachusetts,25007.0,273,0.0
2020-11-30,Essex,Massachusetts,25009.0,34835,1455.0
2020-11-30,Franklin,Massachusetts,25011.0,645,76.0
2020-11-30,Hampden,Massachusetts,25013.0,16143,911.0
2020-11-30,Hampshire,Massachusetts,25015.0,2322,163.0
2020-11-30,Middlesex,Massachusetts,25017.0,46230,2425.0
2020-11-30,Nantucket,Massachusetts,25019.0,300,2.0
2020-11-30,Norfolk,Massachusetts,25021.0,16120,1182.0
2020-11-30,Plymouth,Massachusetts,25023.0,14686,893.0
2020-11-30,Suffolk,Massachusetts,25025.0,36959,1248.0
2020-11-30,Unknown,Massachusetts,,8414,6.0
2020-11-30,Worcester,Massachusetts,25027.0,24752,1276.0
2020-12-01,Barnstable,Massachusetts,25001.0,3129,192.0
2020-12-01,Berkshire,Massachusetts,25003.0,1645,64.0
2020-12-01,Bristol,Massachusetts,25005.0,20021,862.0
2020-12-01,Dukes,Massachusetts,25007.0,279,0.0
2020-12-01,Essex,Massachusetts,25009.0,35205,1460.0
2020-12-01,Franklin,Massachusetts,25011.0,658,76.0
2020-12-01,Hampden,Massachusetts,25013.0,16457,913.0
2020-12-01,Hampshire,Massachusetts,25015.0,2345,163.0
2020-12-01,Middlesex,Massachusetts,25017.0,46743,2430.0
2020-12-01,Nantucket,Massachusetts,25019.0,309,2.0
2020-12-01,Norfolk,Massachusetts,25021.0,16359,1184.0
2020-12-01,Plymouth,Massachusetts,25023.0,14890,896.0
2020-12-01,Suffolk,Massachusetts,25025.0,37318,1250.0
2020-12-01,Unknown,Massachusetts,,8701,6.0
2020-12-01,Worcester,Massachusetts,25027.0,25146,1280.0
2020-12-02,Barnstable,Massachusetts,25001.0,3204,194.0
2020-12-02,Berkshire,Massachusetts,25003.0,1728,65.0
2020-12-02,Bristol,Massachusetts,25005.0,20551,868.0
2020-12-02,Dukes,Massachusetts,25007.0,286,0.0
2020-12-02,Essex,Massachusetts,25009.0,36106,1467.0
2020-12-02,Franklin,Massachusetts,25011.0,676,76.0
2020-12-02,Hampden,Massachusetts,25013.0,16735,917.0
2020-12-02,Hampshire,Massachusetts,25015.0,2390,164.0
2020-12-02,Middlesex,Massachusetts,25017.0,47671,2435.0
2020-12-02,Nantucket,Massachusetts,25019.0,319,2.0
2020-12-02,Norfolk,Massachusetts,25021.0,16695,1187.0
2020-12-02,Plymouth,Massachusetts,25023.0,15150,902.0
2020-12-02,Suffolk,Massachusetts,25025.0,37821,1256.0
2020-12-02,Unknown,Massachusetts,,9094,6.0
2020-12-02,Worcester,Massachusetts,25027.0,25806,1285.0
2020-12-03,Barnstable,Massachusetts,25001.0,3289,195.0
2020-12-03,Berkshire,Massachusetts,25003.0,1780,66.0
2020-12-03,Bristol,Massachusetts,25005.0,21368,873.0
2020-12-03,Dukes,Massachusetts,25007.0,291,0.0
2020-12-03,Essex,Massachusetts,25009.0,37476,1475.0
2020-12-03,Franklin,Massachusetts,25011.0,699,76.0
2020-12-03,Hampden,Massachusetts,25013.0,17163,920.0
2020-12-03,Hampshire,Massachusetts,25015.0,2450,165.0
2020-12-03,Middlesex,Massachusetts,25017.0,48896,2443.0
2020-12-03,Nantucket,Massachusetts,25019.0,351,2.0
2020-12-03,Norfolk,Massachusetts,25021.0,17069,1191.0
2020-12-03,Plymouth,Massachusetts,25023.0,15545,906.0
2020-12-03,Suffolk,Massachusetts,25025.0,38648,1261.0
2020-12-03,Unknown,Massachusetts,,9330,6.0
2020-12-03,Worcester,Massachusetts,25027.0,26552,1295.0
2020-12-04,Barnstable,Massachusetts,25001.0,3372,197.0
2020-12-04,Berkshire,Massachusetts,25003.0,1803,66.0
2020-12-04,Bristol,Massachusetts,25005.0,21819,877.0
2020-12-04,Dukes,Massachusetts,25007.0,295,0.0
2020-12-04,Essex,Massachusetts,25009.0,38467,1482.0
2020-12-04,Franklin,Massachusetts,25011.0,716,76.0
2020-12-04,Hampden,Massachusetts,25013.0,17551,922.0
2020-12-04,Hampshire,Massachusetts,25015.0,2492,165.0
2020-12-04,Middlesex,Massachusetts,25017.0,50108,2450.0
